Name,Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID
tee dress,,Black,No,1500,375,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,For sale,Box,H,TopsTexOnepieceBoxHTshirts0,4559
tiger-face tee dress,,Purple,No,1200,300,Orange,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Gorgeous,For sale,Box,H,TopsTexOnepieceBoxHTiger2,8380
tiger-face tee dress,,Pink,No,1200,300,Orange,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Gorgeous,For sale,Box,H,TopsTexOnepieceBoxHTiger3,8381
tiger-face tee dress,,Yellow,No,1200,300,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Gorgeous,For sale,Box,H,TopsTexOnepieceBoxHTiger4,8382
tiger-face tee dress,,Black,No,1200,300,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Gorgeous,For sale,Box,H,TopsTexOnepieceBoxHTiger0,4467
tiger-face tee dress,,White,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Gorgeous,For sale,Box,H,TopsTexOnepieceBoxHTiger1,8379
tight punk outfit,,Red,No,1920,480,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,Overall,L,TopsTexOnepieceOverallLBondage1,8571
tight punk outfit,,Black,No,1920,480,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,Overall,L,TopsTexOnepieceOverallLBondage0,4471
toga,,Red,No,2520,630,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,B-long,H,TopsTexOnepieceBlongHToga0,3570
toga,,Purple,No,2520,630,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,For sale,B-long,H,TopsTexOnepieceBlongHToga1,8126
tropical muumuu,,White,No,1800,450,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu1,9576
tropical muumuu,,Blue,No,1800,450,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu2,9577
tropical muumuu,,Yellow,No,1800,450,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu3,9578
tropical muumuu,,Pink,No,1800,450,Pink,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu4,9579
tropical muumuu,,Mint,No,1800,450,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,A-line,N,TopsTexOnepieceAlineNMuumuu0,2687
tuna-sushi costume,,White,No,1920,480,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,For sale,Rib,N,TopsTexOnepieceRibNTuna,5615
tweed dress,,Pink,No,1600,400,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLTweed1,8803
tweed dress,,Blue,No,1600,400,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLTweed2,8804
tweed dress,,Yellow,No,1600,400,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,A-line,L,TopsTexOnepieceAlineLTweed0,2677
Victorian dress,,Navy blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Dress,L,TopsTexOnepieceDressLMexico0,9834
Victorian dress,,Green,No,2520,630,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Dress,L,TopsTexOnepieceDressLMexico1,12078
Victorian dress,,Beige,No,2520,630,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Dress,L,TopsTexOnepieceDressLMexico2,12079
Victorian dress,,Red,No,2520,630,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Dress,L,TopsTexOnepieceDressLMexico3,12080
Victorian dress,,Blue,No,2520,630,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Dress,L,TopsTexOnepieceDressLMexico4,12081
Victorian dress,,Orange,No,2520,630,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Dress,L,TopsTexOnepieceDressLMexico5,12082
visual-punk dress,,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,Balloon,H,TopsTexOnepieceBalloonHVisual0,11179
visual-punk outfit,,Black,No,2040,510,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,For sale,Overall,L,TopsTexOnepieceOverallLVisualBlack,4563
water-egg outfit,,None,Yes,NFS,1200,Purple,Beige,1x1,Crafting,Obtained after collecting Water Eggs during Bunny Day Event,1.1.0a,Active,Not for sale,Rib,N,TopsTexOnepieceRibNEggfish0,12454
watermelon dress,,Red,No,1500,375,Red,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,For sale,A-line,N,TopsTexOnepieceAlineNWatermelon,3287
wizard's robe,,Purple,No,4000,1000,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Robe,L,TopsTexOnepieceRobeLWizard1,8691
wizard's robe,,Blue,No,4000,1000,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,For sale,Robe,L,TopsTexOnepieceRobeLWizard0,4273
wood-egg outfit,,None,Yes,NFS,1200,Orange,Brown,1x1,Crafting,Obtained after collecting Wood Eggs during Bunny Day Event,1.1.0a,Active,Not for sale,Rib,N,TopsTexOnepieceRibNEggforest0,12452
wrestler uniform,,Red,No,1600,400,Red,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestling0,3610
wrestler uniform,,Blue,No,1600,400,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestling1,8635
wrestler uniform,,Green,No,1600,400,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestling2,8636
wrestler uniform,,Pink,No,1600,400,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestling3,8637
wrestler uniform,,Black,No,1600,400,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestling4,8638
wrestler uniform,,Yellow,No,1600,400,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestling5,8639
wrestling singlet,,Red,No,1540,385,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestler0,5127
wrestling singlet,,Blue,No,1540,385,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestler1,8647
wrestling singlet,,Green,No,1540,385,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,For sale,Overall,N,TopsTexOnepieceOverallNWrestler2,8648
zap suit,,Blue,No,2760,690,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero1,11571
zap suit,,Green,No,2760,690,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero2,11572
zap suit,,Red,No,2760,690,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero3,11573
zap suit,,Yellow,No,2760,690,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero4,11574
zap suit,,Black,No,2760,690,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero5,11575
zap suit,,Silver,No,2760,690,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero6,11576
zap suit,,White,No,2760,690,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero7,11577
zap suit,,Pink,No,2760,690,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,For sale,Overall,L,TopsTexOnepieceOverallLHero0,3451
zigzag-print dress,,Purple,No,2000,500,Purple,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,A-long,N,TopsTexOnepieceAlongNEthnic0,4616
zigzag-print dress,,Green,No,2000,500,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,A-long,N,TopsTexOnepieceAlongNEthnic1,8815
zigzag-print dress,,Orange,No,2000,500,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,A-long,N,TopsTexOnepieceAlongNEthnic2,8816
zigzag-print dress,,Coral,No,2000,500,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,A-long,N,TopsTexOnepieceAlongNEthnic3,8817
zigzag-print dress,,Lime,No,2000,500,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,A-long,N,TopsTexOnepieceAlongNEthnic4,8818
zigzag-print dress,,Brown,No,2000,500,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,For sale,A-long,N,TopsTexOnepieceAlongNEthnic5,8819
